,location,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,price,make,model,region,car_age,car_name,power_per_cc
4980,Coimbatore,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,2.0241930674493576,Mahindra,TUV,South,2,Mahindra TUV,0.06697923643670463
4981,Chennai,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,2.066862759472976,Honda,Jazz,South,2,Honda Jazz,0.07397831526271893
4982,Kochi,14589,Petrol,Manual,First,16.1,1298.0,88.2,5.0,1.7316555451583497,Maruti,Swift,South,1,Maruti Swift,0.0679506933744222
4983,Delhi,65088,Petrol,Manual,First,16.47,1198.0,73.9,5.0,1.1786549963416462,Volkswagen,Polo,North,6,Volkswagen Polo,0.06168614357262104
4984,Coimbatore,24864,Diesel,Manual,First,20.5,1582.0,126.2,5.0,2.7893229212309465,Hyundai,Creta,South,0,Hyundai Creta,0.0797724399494311
4985,Coimbatore,64831,Petrol,Manual,First,18.6,1199.0,79.4,5.0,1.1662709371419244,Chevrolet,Beat,South,8,Chevrolet Beat,0.06622185154295246
4986,Kolkata,38001,Diesel,Manual,First,25.8,1498.0,98.6,5.0,1.3609765531356006,Honda,Amaze,East,6,Honda Amaze,0.06582109479305741
4987,Mumbai,77000,Petrol,Automatic,Second,10.0,2496.0,157.7,5.0,1.8718021769015913,Mercedes-Benz,E-Class,West,11,Mercedes-Benz E-Class,0.06318108974358974
4988,Hyderabad,27000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,3.871201010907891,BMW,5,South,3,BMW 5,0.08853992649515537
4989,Mumbai,39000,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,2.9391619220655967,Audi,A3,West,3,Audi A3,0.07266260162601626
4990,Pune,131000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,1.2809338454620642,Maruti,Swift,West,4,Maruti Swift,0.05929487179487179
4991,Kolkata,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,1.7047480922384253,Maruti,Swift,East,4,Maruti Swift,0.05929487179487179
4992,Pune,68000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,1.9459101490553132,Toyota,Innova,West,8,Toyota Innova,0.0408981555733761
4993,Bangalore,45165,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,3.7316994512968646,BMW,X3,South,3,BMW X3,0.09223057644110276
4994,Hyderabad,120000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,2.3513752571634776,BMW,5,South,12,BMW 5,0.10927318295739348
4995,Coimbatore,86091,Diesel,Manual,First,15.1,2179.0,140.0,7.0,2.3115448343655176,Mahindra,XUV500,South,5,Mahindra XUV500,0.06424965580541533
4996,Delhi,71499,Petrol,Manual,First,17.0,1497.0,118.0,5.0,1.0986122886681098,Honda,City,North,10,Honda City,0.0788243152972612
4997,Chennai,50000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,2.4849066497880004,Others,One,South,5,Others One,0.06318636363636364
4998,Jaipur,66000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,1.5912739418064292,Volkswagen,Polo,North,4,Volkswagen Polo,0.05874499332443257
4999,Kolkata,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,0.6931471805599453,Honda,Jazz,East,9,Honda Jazz,0.07512520868113523
5000,Hyderabad,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,1.667706820558076,Toyota,Etios,South,4,Toyota Etios,0.04916422287390029
5001,Mumbai,40206,Diesel,Manual,First,19.01,1461.0,108.5,5.0,1.9768549529047348,Nissan,Terrano,West,5,Nissan Terrano,0.07426420260095824
5002,Kochi,36723,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,3.4833916192881422,BMW,X3,South,2,BMW X3,0.09523809523809523
5003,Mumbai,57500,Petrol,Manual,First,18.5,1197.0,80.0,5.0,1.0116009116784799,Hyundai,i20,West,9,Hyundai i20,0.06683375104427736
5004,Kochi,43912,CNG,Manual,First,15.1,1196.0,73.0,5.0,1.4655675420143985,Maruti,Eeco,South,1,Maruti Eeco,0.061036789297658864
5005,Hyderabad,52000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,1.3217558399823195,Ford,Fiesta,South,8,Ford Fiesta,0.04860614724803431
5006,Kochi,60952,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,1.776645831418007,Honda,City,South,5,Honda City,0.0788243152972612
5007,Chennai,87192,Diesel,Manual,First,25.2,1248.0,74.0,5.0,1.4701758451005926,Maruti,Swift,South,6,Maruti Swift,0.05929487179487179
5008,Delhi,58000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,1.1786549963416462,Hyundai,Grand,North,5,Hyundai Grand,0.0625
5009,Pune,59500,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,4.219507705176107,Audi,Q7,West,2,Audi Q7,0.08257499157398045
5010,Mumbai,16650,Petrol,Manual,First,17.0,1198.0,74.0,5.0,1.7047480922384253,Volkswagen,Ameo,West,3,Volkswagen Ameo,0.06176961602671119
5011,Kochi,34696,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,2.4915511925066687,Honda,City,South,1,Honda City,0.0783567134268537
5012,Kochi,42243,Diesel,Manual,First,27.39,1248.0,74.0,5.0,2.012232791986386,Maruti,Baleno,South,1,Maruti Baleno,0.05929487179487179
5013,Jaipur,57824,Diesel,Manual,First,24.0,1120.0,70.0,5.0,1.7047480922384253,Hyundai,Grand,North,3,Hyundai Grand,0.0625
5014,Jaipur,110000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,1.252762968495368,Maruti,Swift,North,8,Maruti Swift,0.059214743589743594
5015,Delhi,63000,Petrol,Manual,First,16.1,1240.469387755102,77.88168195718654,5.0,0.47000362924573563,Maruti,Swift,North,13,Maruti Swift,0.06278404185219784
5016,Delhi,72000,Diesel,Automatic,First,12.893137254901962,2179.0,115.0,5.0,2.740840023925201,Others,Rover,North,6,Others Rover,0.05277650298301973
5017,Hyderabad,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,2.9444389791664403,Toyota,Fortuner,South,6,Toyota Fortuner,0.05734406438631791
5018,Hyderabad,17151,Diesel,Manual,First,27.3,1498.0,98.6,5.0,2.128231705849268,Honda,Jazz,South,2,Honda Jazz,0.06582109479305741
5019,Pune,31001,Diesel,Manual,First,24.3,1248.0,88.5,5.0,1.9810014688665833,Maruti,Vitara,West,3,Maruti Vitara,0.07091346153846154
5020,Kolkata,42109,Diesel,Manual,First,23.4,1248.0,74.0,5.0,1.4469189829363254,Maruti,Swift,East,5,Maruti Swift,0.05929487179487179
5021,Delhi,55000,Diesel,Automatic,Second,21.66,1498.0,103.52,5.0,1.7404661748405046,Skoda,Rapid,North,4,Skoda Rapid,0.06910547396528705
5022,Hyderabad,46000,Diesel,Automatic,Second,12.893137254901962,2179.0,115.0,5.0,3.258096538021482,Others,Rover,South,6,Others Rover,0.05277650298301973
5023,Hyderabad,30852,Petrol,Manual,First,22.74,796.0,47.3,5.0,0.9122827104766164,Maruti,Alto,South,6,Maruti Alto,0.059422110552763814
5024,Pune,65000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,1.0986122886681098,Volkswagen,Polo,West,8,Volkswagen Polo,0.06168614357262104
5025,Delhi,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,1.7833912195575383,Honda,City,North,4,Honda City,0.06582109479305741
5026,Delhi,72000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,0.9895411936137477,Maruti,Swift,North,6,Maruti Swift,0.05929487179487179
5027,Bangalore,29000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,3.258096538021482,Audi,A4,South,5,Audi A4,0.08858231707317074
5028,Kolkata,32000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,1.7047480922384253,Honda,City,East,4,Honda City,0.0783567134268537
5029,Chennai,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,1.5789787049493917,Ford,Figo,South,3,Ford Figo,0.0725752508361204
5030,Kochi,32539,Diesel,Manual,First,24.3,1248.0,88.5,5.0,2.127040520479115,Maruti,Vitara,South,1,Maruti Vitara,0.07091346153846154
5031,Hyderabad,83090,Diesel,Manual,First,19.01,1461.0,108.45,5.0,2.0781907597781832,Renault,Duster,South,4,Renault Duster,0.0742299794661191
5032,Hyderabad,62679,Diesel,Manual,First,21.19,1396.0,88.73,5.0,1.9387416595767009,Hyundai,i20,South,3,Hyundai i20,0.06356017191977077
5033,Mumbai,93000,Petrol,Manual,First,15.7,1390.0,75.0,5.0,0.4054651081081644,Mahindra,Logan,West,9,Mahindra Logan,0.0539568345323741
5034,Mumbai,44000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,0.4382549309311553,Honda,City,West,13,Honda City,0.052104208416833664
5035,Bangalore,78400,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,1.0116009116784799,Ford,Figo,South,9,Ford Figo,0.05852842809364549
5036,Mumbai,71300,Petrol,Manual,First,13.06,1598.0,102.53,5.0,1.4469189829363254,Renault,Duster,West,5,Renault Duster,0.06416145181476846
5037,Kolkata,18000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.0473189942805592,Hyundai,i10,East,4,Hyundai i10,0.06591478696741855
5038,Coimbatore,24013,Diesel,Automatic,First,12.81,1999.0,148.31,7.0,4.027848570933736,Others,Rover,South,0,Others Rover,0.07419209604802401
5039,Ahmedabad,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,2.302585092994046,Audi,Q5,West,10,Audi Q5,0.10483870967741936
5040,Mumbai,62000,Petrol,Manual,Second,11.3,1298.0,83.1,8.0,0.22314355131420976,Maruti,Versa,West,16,Maruti Versa,0.0640215716486903
5041,Kolkata,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,2.0149030205422647,Maruti,Swift,East,2,Maruti Swift,0.05929487179487179
5042,Coimbatore,44811,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,3.2507620137305224,Audi,A4,South,4,Audi A4,0.08858231707317074
5043,Ahmedabad,44000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,1.4586150226995167,Volkswagen,Polo,West,5,Volkswagen Polo,0.06176961602671119
5044,Chennai,136000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,2.3978952727983707,Toyota,Fortuner,South,9,Toyota Fortuner,0.05734406438631791
5045,Jaipur,144113,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,2.463853240590168,Toyota,Fortuner,North,9,Toyota Fortuner,0.05734406438631791
5046,Coimbatore,94989,Petrol,Manual,First,12.8,2354.0,177.6,5.0,1.884034745337226,Honda,Accord,South,7,Honda Accord,0.07544604927782497
5047,Chennai,58133,Diesel,Manual,First,22.9,1248.0,74.0,5.0,1.5686159179138452,Maruti,Swift,South,7,Maruti Swift,0.05929487179487179
5048,Pune,61000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,0.5007752879124892,Skoda,Fabia,West,11,Skoda Fabia,0.05843071786310518
5049,Kolkata,27000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,2.70805020110221,Others,Compass,East,2,Others Compass,0.0869120654396728
5050,Ahmedabad,18050,Petrol,Manual,Second,25.4,624.0,37.5,4.0,0.0,Tata,Nano,West,5,Tata Nano,0.06009615384615385
5051,Hyderabad,145277,Petrol,Manual,First,15.3,1596.0,101.0,5.0,0.5007752879124892,Ford,Fiesta,South,12,Ford Fiesta,0.06328320802005012
5052,Ahmedabad,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,1.2809338454620642,Maruti,Celerio,West,4,Maruti Celerio,0.05926860025220681
5053,Delhi,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,2.4423470353692043,Toyota,Fortuner,North,8,Toyota Fortuner,0.05734406438631791
5054,Ahmedabad,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,1.2809338454620642,Maruti,Celerio,West,4,Maruti Celerio,0.05926860025220681
5055,Pune,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,1.1151415906193203,Hyundai,EON,West,4,Hyundai EON,0.06781326781326781
5056,Bangalore,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,1.791759469228055,Ford,Fiesta,South,8,Ford Fiesta,0.06008010680907877
5057,Ahmedabad,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,1.3217558399823195,Volkswagen,Polo,West,6,Volkswagen Polo,0.06176961602671119
5058,Coimbatore,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,1.8196988379172965,Volkswagen,Polo,South,3,Volkswagen Polo,0.061718098415346125
5059,Coimbatore,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,2.2027647577118348,Maruti,Vitara,South,2,Maruti Vitara,0.07091346153846154
5060,Coimbatore,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,1.3987168811184478,Honda,Brio,South,6,Honda Brio,0.07245409015025041
5061,Pune,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,1.4469189829363254,Maruti,Swift,West,6,Maruti Swift,0.06610169491525424
5062,Kolkata,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,1.3217558399823195,Maruti,Celerio,East,1,Maruti Celerio,0.06717434869739479
5063,Mumbai,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,2.47232786758114,Hyundai,Creta,West,3,Hyundai Creta,0.07624135763670647
5064,Kochi,31826,Diesel,Manual,First,22.7,1498.0,89.84,5.0,2.1090003439213802,Ford,Ecosport,South,3,Ford Ecosport,0.05997329773030708
5065,Hyderabad,64000,Diesel,Manual,First,17.8,1248.0,77.88168195718654,5.0,1.7900914121273581,Maruti,Swift,South,3,Maruti Swift,0.062405193875950754
5066,Jaipur,100009,Petrol,Manual,Second,13.1,1997.0,141.1,5.0,1.8718021769015913,Honda,CR-V,North,11,Honda CR-V,0.07065598397596394
5067,Coimbatore,17201,Diesel,Automatic,First,12.51,2179.0,187.7,7.0,4.076010855533596,Others,Rover,South,0,Others Rover,0.08614043139054611
5068,Delhi,74345,Diesel,Manual,First,15.1,2179.0,140.0,7.0,2.0794415416798357,Mahindra,XUV500,North,5,Mahindra XUV500,0.06424965580541533
5069,Kochi,58134,Petrol,Manual,First,16.47,1198.0,74.0,5.0,1.534714366238164,Volkswagen,Polo,South,4,Volkswagen Polo,0.06176961602671119
5070,Kochi,30566,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,1.199964782928397,Hyundai,i10,South,9,Hyundai i10,0.06683375104427736
5071,Chennai,55231,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,1.0224509277025455,Hyundai,i10,South,7,Hyundai i10,0.06591478696741855
5072,Kochi,67774,Diesel,Automatic,First,14.81,1998.0,163.7,5.0,2.191653532286764,Chevrolet,Cruze,South,3,Chevrolet Cruze,0.08193193193193192
5073,Mumbai,50319,Petrol,Automatic,First,12.0,1991.0,181.03,5.0,3.08876713952118,Mercedes-Benz,E-Class,West,6,Mercedes-Benz E-Class,0.09092415871421396
5074,Ahmedabad,45000,Petrol,Manual,First,11.7,2359.0,134.0,5.0,2.066862759472976,Hyundai,Sonata,West,6,Hyundai Sonata,0.05680373039423484
5075,Kolkata,43627,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,3.367295829986474,Mercedes-Benz,New,East,12,Mercedes-Benz New,0.10356347438752785
5076,Kolkata,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,1.1786549963416462,Volkswagen,Polo,East,6,Volkswagen Polo,0.06163469557964971
5077,Mumbai,10500,Petrol,Manual,First,17.4,1497.0,117.3,5.0,1.7749523509116738,Honda,City,West,5,Honda City,0.0783567134268537
5078,Coimbatore,21789,Diesel,Manual,First,24.3,1248.0,88.5,5.0,2.2905125117597764,Maruti,Vitara,South,2,Maruti Vitara,0.07091346153846154
5079,Coimbatore,21134,Petrol,Manual,First,18.6,1197.0,81.86,5.0,2.172476407647025,Hyundai,Elite,South,0,Hyundai Elite,0.0683876357560568
5080,Kolkata,90000,Diesel,Manual,Second,13.93,2179.0,138.1,7.0,1.0116009116784799,Tata,New,East,8,Tata New,0.06337769619091325
5081,Kochi,51553,Diesel,Manual,First,21.64,1461.0,84.8,5.0,1.7884205679625405,Nissan,Sunny,South,5,Nissan Sunny,0.05804243668720054
5082,Delhi,31000,Petrol,Automatic,First,10.9,2497.0,215.0,5.0,3.4339872044851463,BMW,3,North,8,BMW 3,0.08610332398878655
5083,Delhi,67422,Petrol,Manual,Second,14.53,1798.0,138.0,5.0,1.2669476034873244,Toyota,Corolla,North,8,Toyota Corolla,0.07675194660734148
5084,Kochi,60519,Diesel,Manual,First,22.32,1582.0,126.32,5.0,1.8309801823813363,Hyundai,Verna,South,4,Hyundai Verna,0.07984829329962073
5085,Kolkata,34000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,0.7839015438284094,Maruti,Swift,East,10,Maruti Swift,0.059214743589743594
5086,Hyderabad,68434,Diesel,Manual,First,28.4,1248.0,73.75,5.0,1.7047480922384253,Maruti,Dzire,South,6,Maruti Dzire,0.05909455128205128
5087,Pune,17000,Petrol,Manual,First,24.07,998.0,67.1,5.0,0.7419373447293773,Maruti,Alto,West,5,Maruti Alto,0.06723446893787574
5088,Coimbatore,43686,Petrol,Automatic,First,10.5,5000.0,503.0,4.0,3.925136644573529,Others,XJ,South,8,Others XJ,0.1006
5089,Kolkata,22000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,2.6390573296152584,Mercedes-Benz,New,East,7,Mercedes-Benz New,0.07932804479701354
5090,Mumbai,79225,Diesel,Manual,First,22.0,1582.0,126.2,5.0,1.7047480922384253,Hyundai,Verna,West,6,Hyundai Verna,0.0797724399494311
5091,Pune,63000,Petrol,Manual,Third,14.2,1598.0,102.0,5.0,0.1823215567939546,Chevrolet,Aveo,West,12,Chevrolet Aveo,0.06382978723404255
5092,Hyderabad,61922,Petrol,Manual,First,20.4,1197.0,81.8,5.0,1.667706820558076,Maruti,Swift,South,5,Maruti Swift,0.0683375104427736
5093,Chennai,85000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,1.840549633397487,Hyundai,Verna,South,4,Hyundai Verna,0.0797724399494311
5094,Kochi,26192,Diesel,Automatic,First,17.9,2143.0,168.0,5.0,3.7005609588877744,Mercedes-Benz,GLC,South,2,Mercedes-Benz GLC,0.07839477368175456
5095,Delhi,65000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,2.7788192719904172,Toyota,Fortuner,North,6,Toyota Fortuner,0.05650570087189805
5096,Delhi,44999,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,3.2188758248682006,Audi,Q5,North,5,Audi Q5,0.08516260162601626
5097,Mumbai,81308,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,2.0731719286662407,BMW,3,West,11,BMW 3,0.08521303258145363
5098,Delhi,35000,Petrol,Manual,First,24.7,796.0,47.3,5.0,0.9745596399981308,Maruti,Alto,North,3,Maruti Alto,0.059422110552763814
5099,Coimbatore,65349,Petrol,Manual,First,20.92,998.0,67.1,5.0,1.0331844833456545,Maruti,Alto,South,7,Maruti Alto,0.06723446893787574
5100,Hyderabad,80000,Petrol,Automatic,First,15.64,1798.0,167.62,5.0,2.8622008809294686,Audi,A4,South,7,Audi A4,0.09322580645161291
5101,Mumbai,61000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,1.1939224684724346,Maruti,Swift,West,7,Maruti Swift,0.07101086048454469
5102,Kochi,31817,Petrol,Manual,First,22.5,998.0,67.04,5.0,1.6752256529721035,Maruti,Wagon,South,0,Maruti Wagon,0.06717434869739479
5103,Hyderabad,41000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,2.1400661634962708,Skoda,Rapid,South,3,Skoda Rapid,0.06910547396528705
5104,Kochi,82606,Petrol,Manual,Second,16.0,1198.0,90.0,5.0,0.9895411936137477,Honda,Jazz,South,9,Honda Jazz,0.07512520868113523
5105,Ahmedabad,52000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,2.4423470353692043,Mahindra,XUV500,West,4,Mahindra XUV500,0.06424965580541533
5106,Coimbatore,50318,Petrol,Manual,First,18.5,1197.0,85.8,5.0,1.4011829736136412,Maruti,Ritz,South,8,Maruti Ritz,0.07167919799498747
5107,Hyderabad,50000,Diesel,Automatic,First,17.9,2143.0,201.15,5.0,3.8918202981106265,Mercedes-Benz,GLE,South,3,Mercedes-Benz GLE,0.09386374241717219
5108,Bangalore,72000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,1.5260563034950492,Skoda,Rapid,South,7,Skoda Rapid,0.06476846057571965
5109,Delhi,63776,Diesel,Manual,First,24.0,1120.0,70.0,5.0,1.3762440252663892,Hyundai,Grand,North,4,Hyundai Grand,0.0625
5110,Mumbai,28133,Petrol,Manual,First,18.6,1197.0,81.86,5.0,1.7227665977411035,Hyundai,Elite,West,4,Hyundai Elite,0.0683876357560568
5111,Kolkata,45000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,1.3217558399823195,Tata,Zest,East,2,Tata Zest,0.05929487179487179
5112,Jaipur,55697,Diesel,Manual,First,22.54,1396.0,88.73,5.0,1.7047480922384253,Hyundai,i20,North,4,Hyundai i20,0.06356017191977077
5113,Delhi,62000,Diesel,Manual,Second,20.5,1598.0,103.5,5.0,1.0986122886681098,Skoda,Rapid,North,7,Skoda Rapid,0.06476846057571965
5114,Mumbai,48000,Petrol,Manual,First,16.0,1368.0,90.0,5.0,1.0986122886681098,Others,Linea,West,8,Others Linea,0.06578947368421052
5115,Pune,90246,Petrol,Manual,First,16.1,1298.0,88.2,5.0,1.0818051703517284,Maruti,Swift,West,9,Maruti Swift,0.0679506933744222
5116,Hyderabad,80500,Diesel,Manual,First,25.0,1396.0,69.0,5.0,0.8960880245566357,Tata,Indica,South,4,Tata Indica,0.0494269340974212
5117,Pune,119000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,2.63834278867739,Mercedes-Benz,New,West,7,Mercedes-Benz New,0.07932804479701354
5118,Bangalore,28541,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,4.1067670822206574,Mercedes-Benz,GLE,South,3,Mercedes-Benz GLE,0.08529963173752929
5119,Kolkata,45500,Petrol,Manual,Second,17.200217391304346,1086.0,62.279310344827586,5.0,0.1570037488096647,Hyundai,Santro,East,11,Hyundai Santro,0.057347431256747315
5120,Chennai,41000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,1.5040773967762742,Honda,City,South,7,Honda City,0.07768871075484302
5121,Mumbai,58000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,0.9162907318741551,Hyundai,i20,West,9,Hyundai i20,0.06683375104427736
5122,Chennai,99000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,3.0204248861443626,Toyota,Fortuner,South,4,Toyota Fortuner,0.05650570087189805
5123,Delhi,31200,Petrol,Manual,First,18.9,1197.0,82.0,5.0,1.3609765531356006,Hyundai,Grand,North,5,Hyundai Grand,0.06850459482038429
5124,Chennai,85000,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,1.252762968495368,Volkswagen,Jetta,South,10,Volkswagen Jetta,0.055379746835443035
5125,Hyderabad,60924,Petrol,Automatic,First,15.63,1499.0,110.4,5.0,2.1162555148025524,Ford,EcoSport,South,3,Ford EcoSport,0.07364909939959974
5126,Chennai,45000,Petrol,Manual,First,21.1,814.0,55.2,5.0,0.9162907318741551,Hyundai,EON,South,7,Hyundai EON,0.06781326781326781
5127,Kolkata,44000,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,0.9745596399981308,Nissan,Micra,East,8,Nissan Micra,0.0633889816360601
5128,Kochi,30534,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,2.004179057179289,Honda,Jazz,South,3,Honda Jazz,0.07397831526271893
5129,Kochi,46399,Petrol,Manual,First,16.47,1198.0,74.0,5.0,1.5325568680981427,Volkswagen,Polo,South,3,Volkswagen Polo,0.06176961602671119
5130,Kolkata,42000,Petrol,Manual,First,19.7,796.0,46.3,5.0,0.08617769624105241,Maruti,Alto,East,11,Maruti Alto,0.05816582914572864
5131,Delhi,67000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,1.33500106673234,Hyundai,Verna,North,8,Hyundai Verna,0.07984829329962073
5132,Mumbai,58000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,2.7568403652716422,Mercedes-Benz,E-Class,West,6,Mercedes-Benz E-Class,0.07914338919925512
5133,Coimbatore,27000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,1.6620303625532709,Tata,Zest,South,4,Tata Zest,0.07435037720033529
5134,Mumbai,39566,Petrol,Manual,Second,18.4,1198.0,86.8,5.0,1.0116009116784799,Honda,Brio,West,7,Honda Brio,0.07245409015025041
5135,Chennai,14980,Diesel,Manual,First,27.3,1498.0,98.6,5.0,2.0014800002101243,Honda,Jazz,South,3,Honda Jazz,0.06582109479305741
5136,Jaipur,18491,Petrol,Automatic,First,24.07,998.0,67.1,5.0,1.3609765531356006,Maruti,Alto,North,2,Maruti Alto,0.06723446893787574
5137,Jaipur,90000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,-0.35667494393873245,Maruti,Zen,North,19,Maruti Zen,0.06042296072507553
5138,Pune,118211,Diesel,Manual,First,22.54,1396.0,88.73,5.0,1.7749523509116738,Hyundai,i20,West,4,Hyundai i20,0.06356017191977077
